id,HUC2,NSE_regional,NSE_hybrid,KGE_regional,KGE_hybrid
camels_05508805,07,0.7932114973309141,0.7642492446776636,0.8508855245731567,0.8223956890794797
camels_05525500,07,0.8309657196893145,0.8063846897941127,0.794296493089744,0.8111471433346695
camels_05556500,07,0.7103867151789272,0.7353401638515561,0.8485980357249787,0.8703842779136538
camels_05584500,07,0.8662080870407813,0.8734496348214016,0.8648373492883107,0.9021856785158089
camels_05592050,07,0.714304388650145,0.7331310401797763,0.8540176082841733,0.7593360188206033
camels_05593575,07,0.8262120828549246,0.8399221789195535,0.8430729462823752,0.794508340808507
camels_05593900,07,0.7041759150258016,0.6992358297047954,0.8430480781218922,0.8167251818432737
camels_05595730,07,0.7993718232502178,0.712011846335622,0.828961898164425,0.8412512493293888
camels_06224000,10,0.8590815737558364,0.8347977289158797,0.7924854323086372,0.8307777152100646
camels_06280300,10,0.8443040113740468,0.8196547867837586,0.8291919733165088,0.8555658528759411
camels_06289000,10,0.7674382550074152,0.8022259499923017,0.7595752149176449,0.7619791356714906
camels_06332515,10,0.4334696469363952,-0.2570709966340443,0.4245708635137043,-0.07179174217629791
camels_06339100,10,0.32484431996906626,0.17838341435084148,0.31746224321001737,0.008797672574005322
camels_06344600,10,0.18167313433921783,0.16988222135035302,0.1355574924240054,-0.19703564089834802
camels_06350000,10,0.1160043025843388,0.241715703609249,0.01427640045845302,0.011268822457294103
camels_06352000,10,0.07291616488380859,0.35865347780924994,-0.08181402373743829,0.299735940248528
camels_06404000,10,0.7832825285520215,0.8878062852434344,0.7012217050858459,0.9246393096961242
camels_06406000,10,0.6094220897784401,0.6799166669501089,0.6543067023436904,0.7580774507961677
camels_06409000,10,-0.6591698890009288,0.42888082545817185,0.48101628685104136,0.6895923900008325
camels_06431500,10,0.277068021183674,0.3752073622237935,0.2887239369488581,0.3483507168609079
camels_06447500,10,-0.018523614110374398,0.5720499915706962,0.1180559279145128,0.6710792395823884
camels_06470800,10,0.43797781281999326,0.44251660104692525,0.4154108453008635,0.41977468339147894
camels_06477500,10,0.684370109383003,0.49875348115228646,0.7345131365903776,0.46898490094443934
camels_06479215,10,-0.29471958387127506,0.3868514212992872,0.5299627546162549,0.6625373490173327
camels_06479438,10,0.5132399210852283,0.3634118733281182,0.6599197270966484,0.5752553637292528
camels_06601000,10,-0.8934994998758006,-0.653812731279479,-0.10152264456522486,0.00496702797898918
camels_06622700,10,0.8279293326483351,0.8519519660332588,0.794684097985042,0.8451769509063147
camels_06623800,10,0.9309790475142444,0.927273152773017,0.8739078884219512,0.8782789707975388
camels_06632400,10,0.9160136088866401,0.8901389038358041,0.8558680300555461,0.8569432999516753
camels_06803510,10,0.6550718513250781,0.7422785615923623,0.8294478914345045,0.8187520996747069
camels_06803530,10,0.8613065478607909,0.8143480426002228,0.8453304011264655,0.7714928542233062
camels_06814000,10,0.6417239244664658,0.6883264014034233,0.6643287067439247,0.727804097368216
camels_06847900,10,-4.509322522723709,0.1487675432281098,-3.444318115107621,0.15924592867933618
camels_06853800,10,0.6387483102037457,0.620536376214099,0.44334809279430476,0.6084934965882731
camels_06876700,10,0.22019716897374153,0.7050128830645606,0.6231656962889582,0.7433338786458434
camels_06878000,10,0.7313672012465833,0.7788910421040092,0.7562672811520879,0.7481789460414561
camels_06885500,10,0.6688624172715103,0.6970250394838449,0.729632856241015,0.7666259925992884
camels_06888500,10,0.7937992946799686,0.7718144512614085,0.8516162299761936,0.8129315758477077
camels_06889200,10,0.8241021075449245,0.8311155122638224,0.7573199691577929,0.8053236759433041
camels_06889500,10,0.7684275665418964,0.7970628094734477,0.7613305352807477,0.8456648887755187
camels_06892000,10,0.7589632313629849,0.7370199659120027,0.8102468658392923,0.7746372856528237
camels_06903400,10,0.5506887632911162,0.7460411613036639,0.6613556936818743,0.7288509997269075
camels_06910800,10,0.5916027438226152,0.7682617320058216,0.7911389282580075,0.838193901895544
camels_06917000,10,0.7423589494042028,0.7641119690733342,0.7061336904286432,0.8461547433433233
camels_06918460,10,0.2348836960838525,0.670013782371089,0.6067087556199189,0.7210847431212666
camels_06921070,10,0.7045361651475561,0.6278728416004138,0.6003370823553997,0.6325825363749845
camels_06921200,10,0.47854675015279513,0.32737698903007517,0.5911417329413087,0.5897356114756432
camels_07057500,11,0.8881502155807561,0.8462513594555896,0.9394426485693036,0.7628611959938412
camels_07060710,11,0.7102976236726232,0.7059450994156915,0.7236556535613292,0.7269269884010667
camels_07066000,11,0.9185395842593621,0.9214048767912666,0.94212937639923,0.9230902601461874
camels_07142300,11,-6.145085509647524,-0.961168983769648,-2.447794561373835,0.39278633354427395
camels_07145700,11,0.632269515913088,0.6557203269082814,0.6858879566697909,0.6886357901921665
camels_07167500,11,-0.5306465149086743,-1.6224159814588588,0.4772919076501213,0.28771363268809347
camels_07180500,11,0.9070663535836313,0.8357890155049528,0.8968391423516817,0.7940239446542114
camels_07184000,11,0.74977787522157,0.7149525557970147,0.6748581715246986,0.6767842491637992
camels_07196900,11,0.6681413881037215,0.6360475986899674,0.6734628269483598,0.7043990251548407
camels_07197000,11,0.8238540456487349,0.837741728660172,0.58225985614437,0.7175287961422303
camels_07208500,11,0.7280947031179028,0.7476451709555132,0.5193594183323187,0.6196669347076263
camels_07261000,11,0.9208904245932309,0.8693149455658161,0.8180767080585958,0.8217562139767397
camels_07291000,08,0.6839311028306028,0.6440405283232611,0.7400248128048301,0.7484979612185956
camels_07299670,11,0.3665338396028299,0.28104662147960624,0.390550915238559,0.17871266601834002
camels_07301410,11,-0.7388615241073717,0.3457990260477165,-0.15268840238306614,0.5216959601659861
camels_07315200,11,0.6033284633020177,0.6858780682436679,0.005051230049216149,0.4965182465590867
camels_07315700,11,0.5155101576878027,0.5262592533098704,0.4130892418000012,0.569114842821417
camels_07335700,11,0.5926966953283279,0.562870966973451,0.6162316447375548,0.5777523166550218
camels_07340300,11,0.7403913495358652,0.7583705098065211,0.7379523398787162,0.7612893269427952
camels_07346045,11,0.7899364935859977,0.8117465523919085,0.6395005855488547,0.7568123640586831
camels_07362100,08,0.7921176393282052,0.795011851487357,0.6039861161330411,0.5986354653539191
camels_07375000,08,0.5492202630646419,0.562047395655624,0.6710957834514555,0.767152257271648
camels_08013000,08,0.7085957488234937,0.6936132414340197,0.4674268616832391,0.48787843013483856
camels_08014500,08,0.5861568129966686,0.6760968219610939,0.7274238482591637,0.6170192929666515
camels_08023080,12,0.7322921218899823,0.7549066336712857,0.4771609256950218,0.5261951760442491
camels_08029500,12,0.7139400208956883,0.6352554447756977,0.4204865980926338,0.32413806643565113
camels_08066200,12,0.30656291750537057,0.13886025685896908,0.48581756334928805,0.44959511602099944
camels_08066300,12,0.3442367836090323,0.4855203118299519,0.422589606575264,0.45378114731133845
camels_08070000,12,-0.5322396263158751,-0.6373650460433133,0.2262087803075118,0.03111611494207589
camels_08070200,12,-0.15222815080532137,-0.09279871428426567,0.2716442101480676,0.40121162960520873
camels_08082700,12,-6.809656343304441,-11.25030239957287,-0.960150537016959,-0.649213913643774
camels_08086212,12,-5.457048869962207,-13.754584065772718,-10.017805511357764,-2.8204348631922027
camels_08086290,12,-0.07146096593819506,-0.31844119397659454,-2.892679358025058,-0.4000447600869488
camels_08101000,12,0.6661835009183112,0.634684479725208,0.3208719472804168,0.5440334530164351
camels_08104900,12,0.494294310329625,0.6760247475848675,0.4931164171435134,0.6231926578450272
camels_08109700,12,0.4901411812228075,0.4100763659143809,0.5192160214501985,0.4077617062437774
camels_08150800,12,0.2814442205902441,0.40036673371507436,0.1763475062311297,0.5272690426206635
camels_08158700,12,0.9025762091111978,0.8126182514277014,0.6421982827288527,0.45436682182692945
camels_08164300,12,0.4029810037943309,0.41482107835252946,0.24456108650656283,0.42278184805845176
camels_08164600,12,0.6652432354408807,0.5273106730290689,0.7993605505754962,0.7186054999758383
camels_08165300,12,0.7152748082574587,0.43640889710018993,0.6492014666074748,0.47660432950081677
camels_08171300,12,0.7439672398057366,0.17991028427417943,0.3208612136743024,0.33563756908006526
camels_08175000,12,0.5847203790246449,0.5735141245315836,0.6617544435386593,0.5191322842450152
camels_08178880,12,0.5865594101877154,0.5541769838179527,0.12480961233231791,0.18536981751730341
camels_08189500,12,0.7127304286872516,0.8232008463896673,0.4479229624533978,0.7657860587725664
camels_08190000,12,-4.698220636799002,-2.681405688435666,-0.4632181667283879,0.11622603208707805
camels_08190500,12,-1812.117645284758,-295.1153836840635,-129.00329949667488,-14.692899911996653
camels_08194200,12,0.48024314120247447,0.28072296618440895,0.6140374601735298,-0.6502617469306682
camels_08195000,12,-15.553288063094595,-26.21328765219079,-0.6555313900614363,-0.9774418182302025
camels_08196000,12,-0.7248895579157948,-1.9412601570961066,0.14046835861212015,0.13105241366128384
camels_08200000,12,0.23116865330983516,0.6538078859602932,0.5286767204955365,0.7598350754950046
camels_08202700,12,-3.5304051630763853,-1.598963800559305,-8.218607196249348,-0.07343909568187823
camels_08269000,13,0.8522339411210906,0.8715691448847329,0.792272395792708,0.8713859864639171
camels_08324000,13,-0.37195263183600824,0.44064159287663307,-0.5277890963284819,0.4294406621966469
camels_08377900,13,0.891387580737017,0.8549886648434771,0.7017436576519414,0.8021688075330962
camels_08378500,13,0.8817333001556873,0.8788189304067695,0.7656508478044526,0.918278984387554
camels_08380500,13,0.37324157872466257,0.48099160012340936,0.3081852584771475,0.4541816143019711
camels_09081600,14,0.8954387685901952,0.915029318907433,0.8399012257757502,0.8630633654970916
camels_09210500,14,0.8043133377727057,0.9047508997331258,0.7442121874127737,0.8316816594859642
camels_09223000,14,0.8547057495340966,0.9509332250577766,0.7345322313503411,0.8768439003048115
camels_09312600,14,0.747020185463666,0.863629990413878,0.5476347590329274,0.732564506279398
camels_09352900,14,0.8730665630973721,0.892768915213282,0.7733263564334657,0.8342133574745949
camels_09386900,15,0.05854295726994874,0.1600567933920095,-0.5326098224142066,0.10392468952687983
camels_09404450,15,-0.5097417394964678,0.6133377125512112,0.3724282990036146,0.5605088140212864
camels_09430600,15,0.7576226118338308,0.6303631093656992,0.7534312844044747,0.6271066045457163
camels_09447800,15,-15.372886458475456,-13.985933434466613,-4.086978216496043,-0.6678232070241201
camels_09480000,15,-13.40127940045246,-9.41275640146607,-2.361686049402782,-3.1949598382241513
camels_09492400,15,0.7326577148683556,0.6998359090464062,0.7892318750101306,0.8453380248097903
camels_09494000,15,0.3386308005638524,0.627925679882332,0.6381186189763204,0.7969751052543496
camels_09497980,15,0.7553377351994169,0.6955394745111338,0.5130738764398834,0.5279762060160785
camels_09505350,15,-2.017707562129619,-1.2306388598367684,0.22747859251489988,0.14957869353080477
camels_09505800,15,-2.2664509537899766,-1.4090427042591274,0.19413172327868,0.2698478083433342
camels_09510200,15,0.5871419532378479,0.8478812020252056,0.5146148026252102,0.7990388602139207
camels_09512280,15,0.5223614342592386,0.5873332661815069,0.3796485366865493,0.4961069181468247
camels_09513780,15,0.3891266239739454,0.6887658421587304,0.27375248671015284,0.5667912375161439
camels_10172700,16,-2.6519030879416516,0.43668306776706367,0.15172977749698602,0.7508152000312731
camels_10205030,16,0.7779986464104085,0.8413151260876318,0.6768836186254336,0.8686642401329754
camels_10234500,16,0.8396392586524696,0.8534941470825398,0.8584524180490333,0.876676782544877
camels_10242000,16,0.6780330037289457,0.8729667646250518,0.7475805539720426,0.8768458859699354
camels_10249300,16,0.7388924282995798,0.8156486924664612,0.7406761129726611,0.8241436056900318
camels_10258500,18,0.4483786440386035,0.14748178963608616,-0.11979362880178801,0.6345167808634755
camels_10259200,18,0.6152382630357751,0.4028934702199445,0.027554734552847848,0.5736856010498403
camels_10263500,18,0.7021430024469335,0.6068296538409979,0.7198442095185545,0.7626246895967508
camels_10329500,16,0.7159447695063368,0.8387342261633439,0.5124253900494984,0.8116310139710878
camels_10396000,17,0.7699544272566052,0.7004683407430878,0.7552168120751646,0.8107090064727517
camels_11124500,18,0.78232569505334,0.7872409992511133,0.6579463569989815,0.8070488546918039
camels_11143000,18,0.6987545763316647,0.8040279213086787,0.7050014678929313,0.7936194291400321
camels_11148900,18,0.672980357086179,0.6919137251320977,0.6350079898130465,0.7268062738201644
camels_11151300,18,0.6630156660082807,0.7280848587057495,0.10922600629250356,0.5497522730269824
camels_11162500,18,0.8342260153902455,0.7948217005394452,0.8621200653622525,0.8082403173114246
camels_11176400,18,-0.5063010074426029,0.022135283960609375,-0.16161419300703406,0.2122349330092037
camels_11224500,18,0.37337908576064305,0.4509189458302769,0.36340637018219557,0.39136662460479
camels_11230500,18,0.7908796284376244,0.8004234191497226,0.7666681991082916,0.7515915997776581
camels_11253310,18,0.33774169525676145,0.41484332060479845,-0.19264810165708668,0.636796304766793
camels_11264500,18,0.9050783796582375,0.9339669921924495,0.9258211731149387,0.9411446213567174
camels_11266500,18,0.9375809088831006,0.9443506558032427,0.8751895953256493,0.9429007920744752
camels_11274500,18,0.46124340846125433,0.3507237754491225,0.29681277410121476,0.685857955114761
camels_11274630,18,-1.3930641626699591,0.22485540041499175,0.2580258224710469,0.5799371272696137
camels_11381500,18,0.8653939340117989,0.840918206537155,0.9109674323658206,0.9073309619141965
camels_11383500,18,0.8703284034299289,0.8680897580359942,0.8674391658259533,0.9091322733404337
camels_11451100,18,0.17867829681488967,-0.025043765470231794,0.04998351427667558,-0.09192850201215075
camels_11468500,18,0.8935080968976594,0.892323771861289,0.8916092256516751,0.9127892835238233
camels_11473900,18,0.7723827036008558,0.738879137019018,0.7884445258530203,0.8651151930205733
camels_11478500,18,0.7328129426349816,0.7366631354765324,0.6670599217796426,0.6977771538762065
camels_11480390,18,0.7423116892825175,0.7293088357159938,0.7860189245399277,0.8279657368622318
camels_11481200,18,0.6227151968102489,0.632006774798288,0.5893265814676769,0.6359974577341985
camels_11482500,18,0.6146986082669715,0.673132287312787,0.5721446427397876,0.6333212284235129
camels_11522500,18,0.8202578898951228,0.8305619496741427,0.7969981202552838,0.8066732043402093
camels_11523200,18,0.8967328715261855,0.8891294425363657,0.9163257120210601,0.9244657879642938
camels_11528700,18,0.7729859306991456,0.7901610531826319,0.7437114812273755,0.7540398060660709
camels_11532500,18,0.9278799443069268,0.9147091779113486,0.9162693597199882,0.895668029247335
camels_12010000,17,0.868119315772494,0.8748412678583342,0.7996296270937654,0.8168689578249547
camels_12013500,17,0.8675903154085184,0.8816303754818828,0.852806973835087,0.8743284143134817
camels_12020000,17,0.8335905997528701,0.8546039646735256,0.8081340223464232,0.8352790665942869
camels_12025700,17,0.8913710045496636,0.8246304810734999,0.8565271053980505,0.7626855477364134
camels_12035000,17,0.9431189197836225,0.9442799432233179,0.9104714074536318,0.9318191703524089
camels_12040500,17,0.7614837774279164,0.7758783614346695,0.8355001456672331,0.8539626032895004
camels_12041200,17,0.710631846646971,0.7861945758512848,0.7872904739131187,0.872327698923227
camels_12043000,17,0.8666066822395242,0.8540640272196491,0.8978041431851744,0.8472797269192152
camels_12054000,17,0.6284448494646191,0.7457055514222142,0.7654788784210831,0.8607648117208759
camels_12056500,17,0.6780691204053979,0.7291315152599596,0.8097300174433996,0.859671526771709
camels_12082500,17,0.8727667668349954,0.876574132063608,0.8713592275883011,0.8907475945183977
camels_12092000,17,0.8137045905256715,0.7661778860601653,0.8208478168237721,0.7492460587955894
camels_12115000,17,0.8549348652348661,0.9073434123993743,0.9174647509583459,0.9001155042904248
camels_12143600,17,0.8926180340619255,0.8740759552837392,0.8042781008531998,0.7784501195878699
camels_12144000,17,0.8884169326978172,0.9082447241193543,0.9180130645111935,0.8523506401155738
camels_12147500,17,0.89018074356267,0.814766689617696,0.9413211597345239,0.7906160019497372
camels_12167000,17,0.8317639271293107,0.7699190114143928,0.9043611314374937,0.8328790654805396
camels_12175500,17,0.7133396383421842,0.7529758517351365,0.7821034210496883,0.8316352808673366
camels_12186000,17,0.24564278697444597,0.2550955691150679,0.6555974771717084,0.6753394215691108
camels_12189500,17,0.642525914370575,0.6229474706368825,0.8077916273933208,0.8152913637791868
camels_12381400,17,0.8747058747271039,0.8495310528816066,0.8250640966681021,0.8597264478928689
camels_12390700,17,0.8317973755311308,0.8851773904859312,0.8041229051551074,0.8647159849419549
camels_12411000,17,0.7819829635900905,0.8290624701417283,0.8344981453459327,0.8252037821202431
camels_12451000,17,0.8969857967167969,0.9186238302702168,0.8033374877223182,0.8091326058854966
camels_12488500,17,0.8865939054656781,0.9194603392196221,0.8943829281328037,0.9547978531406482
camels_13011500,17,0.9075283655788063,0.8924460892468793,0.8992574748860522,0.8794203003417138
camels_13011900,17,0.8714417994389345,0.8751090885020989,0.8781122805843903,0.8856816148254596
camels_13023000,17,0.9767605699573807,0.970945545327459,0.9654545787391813,0.9646409916354153
camels_13083000,17,-0.09128196673707789,0.8178087163646854,0.5610159078260368,0.7760898684053517
camels_13161500,17,0.7901580545318523,0.9141050625744155,0.7304904629626681,0.8514053454416324
camels_13235000,17,0.9246095478848763,0.9389514311676974,0.8511155384616226,0.89458086392323
camels_13240000,17,0.7991860336941928,0.7730079022703334,0.785986483782959,0.7818630094289538
camels_13313000,17,0.9178772816669475,0.8633583347614069,0.821793552961872,0.738605751845443
camels_13331500,17,0.9421203793008713,0.9185843382773278,0.8484464786103441,0.8659319864705954
camels_14020000,17,0.8685548199723543,0.8967968483170687,0.9085117452100211,0.8888182601871689
camels_14096850,17,-0.18772526037823334,-0.46093818584163593,0.5395620807273469,0.4413369914353674
camels_14137000,17,0.8403190172140842,0.8735185500532792,0.8666470662315672,0.9165658146179653
camels_14154500,17,0.8969083823979993,0.9065826619028767,0.9331101296437486,0.948598420333677
camels_14158500,17,0.7710386349909275,0.8547781352379195,0.8653982483567833,0.9106232256261143
camels_14166500,17,0.9036758290441249,0.9023107345108452,0.8679609269378278,0.8951089039030968
camels_14182500,17,0.8502090159967597,0.8593907208383931,0.8284301237718834,0.795591058406529
camels_14185000,17,0.9136272573669578,0.9060088365704325,0.9095414028638564,0.8836402133217176
camels_14185900,17,0.9118917498214028,0.9173903282072324,0.8896286032950693,0.8983624769544858
camels_14216500,17,0.8539199801081175,0.8815489650372125,0.8911866546194667,0.9116313679000253
camels_14222500,17,0.9123860998500408,0.9251942639266011,0.9219670877780203,0.9050030437999821
camels_14236200,17,0.902705353316908,0.8911080659501617,0.9458657759331623,0.8922691906278667
camels_14301000,17,0.9116025315125729,0.8984123418185281,0.8484406037849388,0.8347743750536399
camels_14305500,17,0.8793676656972554,0.890268971690775,0.87884748026873,0.8448181722153597
camels_14306500,17,0.9234408286557332,0.917116159269296,0.8839747270825075,0.8428426154947328
camels_14309500,17,0.8087656321365859,0.7620068923818581,0.8309977363333427,0.7979277040200068
camels_14316700,17,0.8781697726916012,0.8966197072461107,0.8813894130209095,0.9161424634750923
camels_14325000,17,0.8285944233856888,0.8288994449911453,0.8670190340755769,0.8427810302668557
camels_14400000,17,0.8993482121302118,0.8913769143426669,0.9362239503942702,0.9286559797785576
